(APIServer pid=1) INFO 08-05 16:33:35 [metrics.py:103] KV Transfer metrics: Num successful transfers=1560, Avg xfer time (ms)=37.039, P90 xfer time (ms)=239.358, Avg post time (ms)=0.514, P90 post time (ms)=0.359, Avg MB per transfer=40.0, Throughput (MB/s)=1079.936, Avg number of descriptors=1280.0
(APIServer pid=1) INFO 08-05 16:37:35 [metrics.py:103] KV Transfer metrics: Num successful transfers=272, Avg xfer time (ms)=7.679, P90 xfer time (ms)=7.993, Avg post time (ms)=0.561, P90 post time (ms)=0.678, Avg MB per transfer=320.0, Throughput (MB/s)=41672.592, Avg number of descriptors=10240.0
(APIServer pid=1) INFO 08-05 16:37:45 [metrics.py:103] KV Transfer metrics: Num successful transfers=192, Avg xfer time (ms)=10.419, P90 xfer time (ms)=14.613, Avg post time (ms)=0.647, P90 post time (ms)=0.826, Avg MB per transfer=453.333, Throughput (MB/s)=43511.189, Avg number of descriptors=14506.7
(APIServer pid=1) INFO 08-05 16:37:55 [metrics.py:103] KV Transfer metrics: Num successful transfers=144, Avg xfer time (ms)=14.122, P90 xfer time (ms)=14.646, Avg post time (ms)=0.793, P90 post time (ms)=0.899, Avg MB per transfer=640.0, Throughput (MB/s)=45319.382, Avg number of descriptors=20480.0
(APIServer pid=1) INFO 08-05 16:38:05 [metrics.py:103] KV Transfer metrics: Num successful transfers=152, Avg xfer time (ms)=14.216, P90 xfer time (ms)=14.748, Avg post time (ms)=0.753, P90 post time (ms)=0.858, Avg MB per transfer=640.0, Throughput (MB/s)=45019.196, Avg number of descriptors=20480.0
(APIServer pid=1) INFO 08-05 16:38:15 [metrics.py:103] KV Transfer metrics: Num successful transfers=144, Avg xfer time (ms)=14.208, P90 xfer time (ms)=14.745, Avg post time (ms)=0.746, P90 post time (ms)=0.846, Avg MB per transfer=640.0, Throughput (MB/s)=45046.366, Avg number of descriptors=20480.0
(APIServer pid=1) INFO 08-05 16:38:25 [metrics.py:103] KV Transfer metrics: Num successful transfers=144, Avg xfer time (ms)=14.273, P90 xfer time (ms)=14.678, Avg post time (ms)=0.863, P90 post time (ms)=0.983, Avg MB per transfer=640.0, Throughput (MB/s)=44838.708, Avg number of descriptors=20480.0
(APIServer pid=1) INFO 08-05 16:38:35 [metrics.py:103] KV Transfer metrics: Num successful transfers=144, Avg xfer time (ms)=14.078, P90 xfer time (ms)=14.396, Avg post time (ms)=0.753, P90 post time (ms)=0.861, Avg MB per transfer=640.0, Throughput (MB/s)=45460.33, Avg number of descriptors=20480.0
(APIServer pid=1) INFO 08-05 16:38:45 [metrics.py:103] KV Transfer metrics: Num successful transfers=144, Avg xfer time (ms)=14.064, P90 xfer time (ms)=14.525, Avg post time (ms)=0.733, P90 post time (ms)=0.86, Avg MB per transfer=640.0, Throughput (MB/s)=45506.347, Avg number of descriptors=20480.0
(APIServer pid=1) INFO 08-05 16:38:55 [metrics.py:103] KV Transfer metrics: Num successful transfers=144, Avg xfer time (ms)=14.294, P90 xfer time (ms)=14.76, Avg post time (ms)=0.754, P90 post time (ms)=0.866, Avg MB per transfer=640.0, Throughput (MB/s)=44773.161, Avg number of descriptors=20480.0
(APIServer pid=1) INFO 08-05 16:39:05 [metrics.py:103] KV Transfer metrics: Num successful transfers=144, Avg xfer time (ms)=14.26, P90 xfer time (ms)=14.755, Avg post time (ms)=0.809, P90 post time (ms)=0.909, Avg MB per transfer=640.0, Throughput (MB/s)=44879.999, Avg number of descriptors=20480.0
(APIServer pid=1) INFO 08-05 16:39:15 [metrics.py:103] KV Transfer metrics: Num successful transfers=152, Avg xfer time (ms)=14.279, P90 xfer time (ms)=14.748, Avg post time (ms)=0.745, P90 post time (ms)=0.876, Avg MB per transfer=640.0, Throughput (MB/s)=44822.284, Avg number of descriptors=20480.0
(APIServer pid=1) INFO 08-05 16:39:25 [metrics.py:103] KV Transfer metrics: Num successful transfers=144, Avg xfer time (ms)=14.332, P90 xfer time (ms)=14.739, Avg post time (ms)=0.767, P90 post time (ms)=0.877, Avg MB per transfer=640.0, Throughput (MB/s)=44656.572, Avg number of descriptors=20480.0
(APIServer pid=1) INFO 08-05 16:39:35 [metrics.py:103] KV Transfer metrics: Num successful transfers=144, Avg xfer time (ms)=14.177, P90 xfer time (ms)=14.644, Avg post time (ms)=0.766, P90 post time (ms)=0.883, Avg MB per transfer=640.0, Throughput (MB/s)=45144.228, Avg number of descriptors=20480.0
(APIServer pid=1) INFO 08-05 16:39:45 [metrics.py:103] KV Transfer metrics: Num successful transfers=128, Avg xfer time (ms)=14.154, P90 xfer time (ms)=14.608, Avg post time (ms)=0.777, P90 post time (ms)=0.926, Avg MB per transfer=640.0, Throughput (MB/s)=45216.5, Avg number of descriptors=20480.0
